,price,bathrooms,sqft_living,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,lat,long,sqft_living15,sqft_lot15,q_99,q_95,Age_at_Sale,Year_since_Renovation,was_renovated
8390,565000.0,2.25,1520,0,0,3,8,1520,0,98107,47.674,-122.377,1550,4750,1,1,1,1,False
8391,456000.0,2.5,1820,0,0,3,8,1820,0,98074,47.6018,-122.021,1820,2936,1,1,16,16,False
8392,652500.0,2.5,2700,0,0,3,9,2700,0,98029,47.5771,-121.994,2500,9122,1,1,24,24,False
8393,582000.0,1.75,1820,0,0,5,8,1820,0,98136,47.5271,-122.384,2030,5499,1,1,65,24,True
8394,700000.0,2.5,2770,0,0,3,9,2770,0,98075,47.5997,-121.973,2910,5000,1,1,10,10,False
8395,235000.0,1.0,1270,0,0,3,6,1270,0,98126,47.5365,-122.378,1760,9100,1,1,97,97,False
8396,460000.0,1.75,1400,0,0,4,7,1400,0,98075,47.5926,-122.047,2540,23522,1,1,37,37,False
8397,475000.0,2.25,1820,0,0,3,8,1240,580,98052,47.7206,-122.11,2030,8750,1,1,33,33,False
8398,579000.0,2.0,1870,0,0,3,8,1870,0,98053,47.7108,-122.031,1670,5200,1,1,11,11,False
8399,507000.0,2.0,1360,0,0,3,7,1360,0,98107,47.6736,-122.39,1960,2746,1,1,69,3,True
8400,210000.0,2.5,1040,0,0,3,7,720,320,98118,47.5165,-122.268,1540,5110,1,1,10,10,False
8401,359500.0,2.75,2140,0,0,3,8,2140,0,98001,47.3537,-122.274,1920,11337,1,1,21,21,False
8402,248000.0,1.75,1330,0,0,3,7,1330,0,98001,47.3304,-122.277,1330,7500,1,1,27,27,False
8403,239300.0,1.0,1070,0,0,3,7,1070,0,98178,47.5071,-122.255,1420,6500,1,1,62,62,False
8404,315000.0,2.25,1370,0,0,3,8,1370,0,98133,47.7326,-122.343,1370,1125,1,1,5,5,False
8405,970000.0,3.0,3510,0,0,4,9,3510,0,98005,47.6381,-122.166,3000,13209,1,1,39,39,False
8406,510000.0,1.5,1730,0,1,3,8,1000,730,98136,47.5282,-122.391,1620,6240,1,1,61,61,False
8407,418000.0,1.5,1550,0,0,3,7,1000,550,98008,47.6005,-122.129,1730,8539,1,1,58,58,False
8408,699000.0,2.5,3280,0,0,3,9,3280,0,98053,47.6711,-122.012,3200,26960,1,1,18,18,False
8409,871000.0,2.5,2150,0,3,4,8,1400,750,98006,47.5663,-122.163,2800,9500,1,1,48,48,False
8410,515000.0,1.75,1580,0,1,4,7,1210,370,98008,47.6069,-122.112,2600,23564,1,1,47,47,False
8411,400000.0,1.0,1460,0,0,3,7,1460,0,98166,47.4434,-122.347,2250,20023,1,1,62,62,False
8412,445000.0,1.75,1410,0,0,4,7,1110,300,98125,47.7026,-122.29,1600,7800,1,1,60,60,False
8413,1110000.0,2.75,3090,0,2,3,9,1800,1290,98199,47.6339,-122.396,2380,5000,1,1,59,59,False
8414,212000.0,1.5,1690,0,0,3,7,1210,480,98038,47.3857,-122.079,1450,9647,1,1,38,38,False
8415,710000.0,2.5,2870,0,0,3,9,2870,0,98006,47.5547,-122.154,2690,9940,1,1,35,35,False
8416,225800.0,1.0,1100,0,0,4,7,880,220,98030,47.3858,-122.227,1150,7110,1,1,108,108,False
8417,520000.0,1.75,2310,0,2,3,8,1580,730,98155,47.7697,-122.274,2000,14000,1,1,31,31,False
8418,1295000.0,3.75,3490,0,1,4,10,1940,1550,98040,47.5479,-122.212,3410,15682,1,0,47,47,False
8419,248000.0,2.0,2080,0,0,3,7,1040,1040,98178,47.4918,-122.258,2010,11625,1,1,64,64,False
8420,556000.0,2.5,2230,0,0,4,7,1220,1010,98005,47.589,-122.156,1920,7200,1,1,57,57,False
8421,319950.0,1.75,1710,0,0,3,7,1070,640,98146,47.506,-122.365,1030,10360,1,1,57,57,False
8422,320000.0,2.75,1640,0,0,3,7,1000,640,98118,47.5625,-122.283,1150,4545,1,1,31,31,False
8423,245000.0,2.5,1600,0,0,4,7,1600,0,98031,47.4034,-122.187,1720,3605,1,1,22,22,False
8424,700000.0,2.5,2850,0,0,3,10,2850,0,98072,47.7376,-122.102,3340,35671,1,1,28,28,False
8425,628000.0,2.75,2600,0,0,3,8,2600,0,98133,47.7348,-122.34,1600,8160,1,1,0,0,False
8426,640000.0,2.0,1380,0,0,3,7,1380,0,98199,47.651,-122.369,1740,5640,1,1,66,66,False
8427,420000.0,1.75,1320,0,0,4,7,940,380,98126,47.5266,-122.379,1260,4693,1,1,73,73,False
8428,349950.0,2.5,1420,0,0,3,8,1420,0,98103,47.6982,-122.349,1430,1560,1,1,12,12,False
8429,307999.0,2.75,2420,0,0,3,8,2420,0,98022,47.2091,-122.009,2420,8580,1,1,18,18,False
8430,749950.0,2.75,2600,0,0,5,8,1960,640,98116,47.5656,-122.4,1990,6050,1,1,65,65,False
8431,290000.0,1.0,840,0,0,4,6,840,0,98133,47.7048,-122.347,1040,3844,1,1,95,95,False
8432,235000.0,1.75,1420,0,0,4,7,1420,0,98092,47.2931,-122.188,1420,7920,1,1,52,52,False
8433,225000.0,1.0,1790,0,0,3,6,1790,0,98146,47.508,-122.337,830,6120,1,1,77,50,True
8434,302100.0,1.0,1790,0,0,3,6,1790,0,98146,47.508,-122.337,830,6120,1,1,78,51,True
8435,520000.0,1.0,1340,0,0,3,7,890,450,98115,47.697,-122.313,1380,6380,1,1,76,76,False
8436,285000.0,1.0,1010,0,0,3,7,1010,0,98155,47.7651,-122.291,1890,9248,1,1,39,39,False
8437,525000.0,2.0,1640,0,0,3,8,1640,0,98074,47.6301,-122.037,1640,16345,1,1,33,33,False
8438,374900.0,2.75,2980,0,0,3,8,1540,1440,98032,47.3641,-122.278,2310,8500,1,1,33,33,False
8439,377500.0,2.0,1370,0,0,3,7,1130,240,98125,47.7329,-122.308,1300,7208,1,1,88,59,True
8440,587450.0,2.25,2190,0,1,4,8,2190,0,98125,47.7303,-122.287,1910,8145,1,1,88,88,False
8441,245000.0,2.25,1530,0,0,3,7,1070,460,98023,47.2715,-122.338,2140,13636,1,1,36,36,False
8442,200000.0,2.0,1290,0,0,3,7,1290,0,98092,47.3175,-122.17,1580,6798,1,1,20,20,False
8443,2140000.0,3.75,5150,0,3,3,11,4360,790,98053,47.6795,-121.991,2500,215186,0,0,17,17,False
8444,607000.0,2.5,2470,0,0,3,9,2470,0,98072,47.7439,-122.17,2820,11013,1,1,23,23,False
8445,1247000.0,1.25,1810,1,4,4,8,1230,580,98075,47.5814,-122.081,2280,5070,1,0,48,48,False
8446,549950.0,2.5,2230,0,0,4,7,1180,1050,98074,47.6305,-122.034,1470,13458,1,1,34,34,False
8447,250000.0,3.0,2300,0,0,3,7,2300,0,98056,47.5102,-122.18,1570,8116,1,1,54,54,False
8448,525000.0,2.5,2030,0,0,4,8,2030,0,98029,47.5718,-121.999,2000,6140,1,1,23,23,False
8449,440000.0,1.75,2000,0,2,4,8,1480,520,98166,47.4436,-122.339,2310,10200,1,1,57,57,False
8450,425000.0,2.75,3610,1,3,3,8,3130,480,98023,47.3351,-122.362,2630,42126,1,1,97,53,True
8451,739900.0,2.5,3290,0,0,3,8,3290,0,98075,47.5773,-122.056,2990,6441,1,1,10,10,False
8452,315000.0,2.0,1300,0,0,3,7,900,400,98118,47.5374,-122.27,1300,3731,1,1,21,21,False
8453,340000.0,1.0,1880,0,0,3,6,1360,520,98126,47.566,-122.37,1420,2550,1,1,98,98,False
8454,366000.0,2.75,2170,0,0,3,7,2170,0,98038,47.3814,-122.024,1670,7734,1,1,20,20,False
8455,315000.0,1.75,1680,0,0,3,7,930,750,98133,47.7201,-122.35,1340,7250,1,1,62,62,False
8456,299000.0,1.5,1190,0,0,4,7,1190,0,98056,47.5164,-122.189,1520,9146,1,1,55,55,False
8457,350000.0,1.0,940,0,0,3,7,940,0,98155,47.7518,-122.279,1800,7400,1,1,64,64,False
8458,340000.0,1.75,1010,0,0,3,7,670,340,98199,47.6515,-122.4,1500,2499,1,1,11,11,False
8459,460000.0,1.75,1290,0,0,4,7,1290,0,98033,47.6707,-122.174,1840,8580,1,1,52,52,False
8460,224000.0,1.5,1480,0,0,3,7,1480,0,98002,47.2872,-122.212,1370,10588,1,1,57,57,False
8461,140000.0,1.0,900,0,0,2,6,900,0,98118,47.5287,-122.281,1350,6405,1,1,74,74,False
8462,246000.0,2.0,1400,0,0,5,6,1400,0,98166,47.4625,-122.345,1400,7632,1,1,84,84,False
8463,330000.0,2.5,2040,0,0,3,7,2040,0,98019,47.7278,-121.963,1890,14040,1,1,20,20,False
8464,306000.0,1.0,1450,0,0,3,7,1010,440,98034,47.7311,-122.199,1500,6767,1,1,45,45,False
8465,324950.0,1.0,1210,0,0,3,7,1210,0,98155,47.7402,-122.323,1120,7440,1,1,65,65,False
8466,345000.0,1.5,1800,0,0,5,7,1240,560,98092,47.302,-122.123,2010,26337,1,1,27,27,False
8467,207000.0,1.0,1490,0,0,4,7,1490,0,98168,47.4901,-122.303,1490,9000,1,1,60,60,False
8468,238000.0,1.0,1240,0,0,5,6,1240,0,98056,47.4927,-122.169,1140,5700,1,1,61,61,False
8469,695000.0,2.0,2632,0,3,3,10,2632,0,98070,47.3743,-122.421,1970,14171,1,1,15,15,False
8470,649950.0,2.5,2150,0,0,4,9,2150,0,98006,47.5573,-122.136,2540,10507,1,1,35,35,False
8471,515000.0,2.75,1710,0,0,3,7,1010,700,98105,47.6693,-122.267,1960,8951,1,1,68,68,False
8472,452000.0,2.5,1530,0,0,3,7,1530,0,98103,47.6985,-122.349,1450,2136,1,1,16,16,False
8473,236000.0,2.5,1630,0,0,3,7,1630,0,98146,47.5072,-122.336,1270,4590,1,1,11,11,False
8474,1285000.0,3.5,4080,0,2,3,12,3210,870,98006,47.5519,-122.106,4080,12114,1,0,16,16,False
8475,563000.0,2.75,2340,0,0,4,8,1500,840,98075,47.5952,-122.051,2210,15251,1,1,42,42,False
8476,410988.0,1.75,1000,0,0,4,7,1000,0,98072,47.7417,-122.093,1260,12635,1,1,48,48,False
8477,339950.0,2.5,2290,0,0,3,8,2290,0,98042,47.3473,-122.151,2500,8751,1,1,29,29,False
8478,1200000.0,2.5,3180,0,0,4,11,3180,0,98040,47.5382,-122.23,3070,12861,1,0,28,28,False
8479,340000.0,2.5,2170,0,0,3,8,2170,0,98031,47.4034,-122.167,2280,8616,1,1,23,23,False
8480,808100.0,3.25,3020,0,0,5,9,3020,0,98133,47.7174,-122.336,2120,7553,1,1,58,58,False
8481,236000.0,1.75,1330,0,0,3,7,1330,0,98002,47.3411,-122.219,1330,6144,1,1,16,16,False
8482,330000.0,1.75,1720,0,0,4,8,1720,0,98055,47.4654,-122.194,1840,8300,1,1,50,50,False
8483,799990.0,3.5,2540,0,0,5,8,1820,720,98117,47.6857,-122.376,1520,5461,1,1,105,29,True
8484,240000.0,2.5,1810,0,0,3,7,1810,0,98038,47.3493,-122.053,1810,5685,1,1,11,11,False
8485,343000.0,1.0,1410,0,0,5,7,1410,0,98059,47.5031,-122.152,1610,24941,1,1,55,55,False
8486,332000.0,2.5,1530,0,0,3,7,1270,260,98059,47.4852,-122.162,1700,7682,1,1,21,21,False
8487,945000.0,3.5,4380,0,0,3,11,4380,0,98075,47.5848,-121.969,4310,14633,1,1,12,12,False
8488,239950.0,1.0,1140,0,0,5,6,1140,0,98058,47.4768,-122.177,960,7200,1,1,71,71,False
8489,674000.0,1.75,2110,0,0,4,7,1250,860,98115,47.6745,-122.287,1720,5000,1,1,69,69,False
8490,200000.0,1.0,1050,0,0,4,6,1050,0,98056,47.4923,-122.165,1050,5200,1,1,47,47,False
8491,453000.0,1.75,1600,0,0,3,8,1600,0,98008,47.6293,-122.121,1970,8120,1,1,49,49,False
8492,330000.0,1.75,1430,0,0,3,7,1430,0,98125,47.7331,-122.299,1250,8154,1,1,64,64,False
8493,285000.0,2.5,1996,0,0,3,7,1996,0,98042,47.3365,-122.051,2180,5127,1,1,6,6,False
8494,338000.0,1.75,1530,0,0,5,6,910,620,98155,47.7557,-122.328,1310,8152,1,1,66,66,False
8495,264950.0,1.0,1000,0,0,3,6,1000,0,98126,47.5208,-122.372,1250,6000,1,1,64,64,False
8496,880000.0,2.0,2530,0,0,5,8,1350,1180,98040,47.5705,-122.225,2960,12150,1,1,61,61,False
8497,209500.0,1.5,970,0,0,3,7,970,0,98106,47.5366,-122.359,1040,5488,1,1,39,39,False
8498,380000.0,2.5,2400,0,0,4,7,1310,1090,98056,47.4952,-122.178,1330,8249,1,1,57,57,False
8499,336500.0,2.0,1830,0,0,3,7,1830,0,98031,47.3924,-122.192,2320,8709,1,1,20,20,False
8500,360000.0,2.25,2130,0,0,3,7,1290,840,98055,47.4537,-122.211,2250,9682,1,1,31,31,False
8501,911100.0,3.25,3330,0,0,5,8,3330,0,98155,47.7596,-122.275,2580,28707,1,1,90,90,False
8502,249900.0,1.0,560,0,0,3,6,560,0,98126,47.5271,-122.375,990,7560,1,1,70,70,False
8503,175000.0,1.0,1210,0,0,3,7,1210,0,98168,47.5008,-122.333,1210,8291,1,1,52,52,False
8504,549950.0,2.5,2380,0,3,3,9,2380,0,98126,47.5734,-122.375,2270,5000,1,1,26,26,False
8505,225000.0,1.75,1370,0,0,4,6,1370,0,98052,47.6774,-122.164,1580,14250,1,1,69,69,False
8506,270000.0,1.75,1370,0,0,4,6,1370,0,98052,47.6774,-122.164,1580,14250,1,1,69,69,False
8507,400000.0,2.25,1740,0,0,3,8,1740,0,98028,47.7376,-122.242,1720,11778,1,1,34,34,False
8508,299800.0,1.0,790,0,0,4,6,790,0,98118,47.5303,-122.288,1430,5320,1,1,89,89,False
8509,555000.0,2.5,2480,0,0,4,8,2480,0,98056,47.53,-122.172,2540,9496,1,1,25,25,False
8510,230000.0,2.5,1920,0,0,3,8,1920,0,98055,47.4818,-122.231,1930,7252,1,1,26,26,False
8511,360000.0,2.5,2750,0,0,3,9,2750,0,98092,47.3304,-122.179,2810,6824,1,1,12,12,False
8512,415000.0,1.0,880,0,0,3,7,880,0,98199,47.6575,-122.402,1880,6000,1,1,104,44,True
8513,355000.0,1.75,2160,0,0,4,9,1660,500,98023,47.3165,-122.382,2350,8200,1,1,38,38,False
8514,635000.0,2.5,2570,0,0,3,8,2570,0,98053,47.6343,-121.969,2500,29761,1,1,18,18,False
8515,353000.0,2.75,2130,0,0,5,7,1100,1030,98118,47.5271,-122.274,1340,6837,1,1,36,36,False
8516,999000.0,4.0,3150,0,0,3,9,3150,0,98007,47.6029,-122.147,2390,12054,1,1,57,9,True
8517,265000.0,1.5,1780,0,0,4,7,1270,510,98001,47.3375,-122.291,1320,7875,1,1,48,48,False
8518,250000.0,1.75,1910,0,0,4,7,1910,0,98008,47.6131,-122.123,1500,8250,1,1,56,56,False
8519,225000.0,1.0,1170,0,0,3,7,1170,0,98155,47.7497,-122.313,1170,7615,1,1,63,63,False
8520,553000.0,1.0,900,0,0,3,7,900,0,98117,47.6883,-122.395,1280,5000,1,1,70,70,False
8521,565000.0,2.5,2650,0,0,3,7,1400,1250,98008,47.6141,-122.116,1960,9880,1,1,53,53,False
8522,312000.0,1.0,1170,0,0,3,6,980,190,98118,47.5503,-122.283,1660,5150,1,1,107,107,False
8523,475000.0,2.5,2630,0,0,3,9,2630,0,98014,47.7035,-121.894,2630,210394,1,1,23,23,False
8524,320000.0,2.75,2150,0,0,3,8,1340,810,98003,47.266,-122.307,2260,7750,1,1,22,22,False
8525,453000.0,2.0,1430,0,0,4,7,1430,0,98034,47.7206,-122.197,1890,11100,1,1,50,50,False
8526,320000.0,1.0,960,0,0,4,6,960,0,98118,47.5518,-122.279,1250,4120,1,1,105,105,False
8527,610000.0,2.75,2640,0,2,3,8,1440,1200,98144,47.5882,-122.29,2610,6000,1,1,68,68,False
8528,385000.0,1.5,1490,0,0,4,8,1490,0,98028,47.7623,-122.256,1960,10469,1,1,55,55,False
8529,215000.0,1.75,1210,0,0,4,6,1210,0,98001,47.2666,-122.254,1310,8025,1,1,31,31,False
8530,215000.0,1.5,1860,0,0,5,8,1860,0,98022,47.2077,-121.993,1680,5800,1,1,94,94,False
8531,415000.0,2.5,1980,0,0,3,7,1980,0,98028,47.7767,-122.239,2000,4394,1,1,11,11,False
8532,350000.0,1.0,900,0,0,3,6,900,0,98125,47.7019,-122.311,1830,6380,1,1,67,67,False
8533,395000.0,1.0,900,0,0,3,6,900,0,98125,47.7019,-122.311,1830,6380,1,1,68,68,False
8534,898000.0,1.75,1490,0,0,4,7,1490,0,98004,47.6246,-122.199,2280,9869,1,1,51,51,False
8535,480000.0,2.5,2980,0,0,3,8,2980,0,98055,47.437,-122.207,3010,5267,1,1,8,8,False
8536,1240000.0,2.5,2660,0,3,3,9,1870,790,98119,47.6264,-122.364,1640,1369,1,0,7,7,False
8537,599000.0,2.5,2790,0,0,3,8,2790,0,98077,47.7647,-122.019,1590,217800,1,1,25,25,False
8538,770000.0,3.0,2800,0,0,3,9,2800,0,98074,47.6123,-122.007,2780,8165,1,1,16,16,False
8539,1208000.0,2.25,1590,0,0,4,8,1590,0,98004,47.6477,-122.216,2470,12005,1,0,35,35,False
8540,1590000.0,2.25,3240,0,0,4,9,2080,1160,98004,47.6182,-122.215,2300,12150,1,0,62,62,False
8541,880000.0,2.0,2130,0,0,4,8,2130,0,98072,47.7489,-122.123,2860,43560,1,1,25,25,False
8542,332000.0,2.0,1510,0,0,3,6,1510,0,98166,47.4683,-122.348,1050,7620,1,1,72,0,True
8543,445000.0,1.75,1750,0,0,3,7,1750,0,98008,47.6289,-122.119,1810,7590,1,1,48,48,False
8544,849000.0,2.75,4010,0,0,3,10,4010,0,98038,47.4299,-121.998,2451,209523,1,1,10,10,False
8545,752000.0,1.5,1650,0,0,3,7,1650,0,98102,47.6233,-122.319,1670,2970,1,1,111,111,False
8546,450000.0,7.5,4050,0,0,3,7,4050,0,98144,47.5923,-122.301,1448,3866,1,1,18,18,False
8547,420000.0,1.0,1320,0,0,3,7,1320,0,98116,47.5705,-122.398,1480,5250,1,1,59,59,False
8548,330000.0,2.5,2310,0,0,3,8,2310,0,98092,47.3287,-122.167,1850,6181,1,1,18,18,False
8549,409000.0,1.75,1440,0,0,4,8,1440,0,98133,47.7163,-122.333,1990,8812,1,1,42,42,False
8550,350000.0,1.75,2330,0,0,4,7,1180,1150,98059,47.4768,-122.155,1690,10010,1,1,46,46,False
8551,570000.0,2.5,2430,0,0,3,8,2430,0,98019,47.7125,-121.916,2200,46924,1,1,21,21,False
8552,315000.0,1.0,1390,0,0,3,7,1390,0,98155,47.7652,-122.31,1320,7090,1,1,32,32,False
8553,224000.0,1.0,1150,0,0,3,6,1060,90,98168,47.4935,-122.316,1350,15000,1,1,84,1,True
8554,293550.0,1.75,2120,0,0,3,7,1370,750,98168,47.4939,-122.297,1730,11337,1,1,49,49,False
8555,350000.0,2.75,2300,0,0,3,6,1340,960,98144,47.5732,-122.305,1260,3175,1,1,48,48,False
8556,1108000.0,2.5,3320,0,3,3,10,3320,0,98006,47.5655,-122.114,2870,11779,1,1,26,26,False
8557,442500.0,2.5,2400,0,0,3,7,2400,0,98133,47.7522,-122.338,2350,8310,1,1,18,18,False
8558,616500.0,2.5,3580,0,0,3,9,3240,340,98027,47.4453,-121.98,3240,123275,1,1,22,22,False
8559,506400.0,2.5,2100,0,0,3,8,1700,400,98056,47.5329,-122.173,2430,8809,1,1,25,25,False
8560,324000.0,2.25,1550,0,0,3,7,1550,0,98019,47.7373,-121.966,1620,4621,1,1,13,13,False
8561,169000.0,1.5,1570,0,0,4,6,1570,0,98022,47.2021,-121.996,1400,6450,1,1,83,83,False
8562,595000.0,2.0,1480,0,0,4,7,750,730,98117,47.6859,-122.37,1250,4000,1,1,86,86,False
8563,299900.0,2.5,2720,0,0,3,7,2720,0,98092,47.3344,-122.174,2760,6537,1,1,12,12,False
8564,332000.0,2.25,2270,0,0,3,7,1380,890,98058,47.4653,-122.176,2150,7455,1,1,37,37,False
8565,432000.0,1.75,2410,0,0,3,7,1600,810,98011,47.7341,-122.2,1850,8400,1,1,36,36,False
8566,510000.0,2.75,2730,0,2,3,9,1740,990,98198,47.4005,-122.312,3050,10454,1,1,18,18,False
8567,270000.0,2.5,1540,0,0,4,7,1540,0,98030,47.3511,-122.169,1720,7200,1,1,29,29,False
8568,750000.0,2.5,3120,0,4,3,11,3120,0,98074,47.6142,-122.065,3390,17003,1,1,29,29,False
8569,509250.0,1.5,1480,0,0,3,7,930,550,98105,47.6684,-122.323,1000,3780,1,1,100,7,True
8570,189000.0,1.0,860,0,0,5,6,860,0,98042,47.3677,-122.078,1010,5200,1,1,46,46,False
8571,726500.0,2.5,2180,0,0,3,8,2180,0,98117,47.6886,-122.388,1710,4550,1,1,15,15,False
8572,287000.0,2.0,1300,0,0,5,7,1300,0,98168,47.4839,-122.302,1480,9670,1,1,81,81,False
8573,679000.0,3.5,3420,0,0,3,9,3420,0,98010,47.3534,-121.992,3580,49223,1,1,10,10,False
8574,316000.0,2.25,2130,0,0,3,8,1570,560,98031,47.4202,-122.204,2130,9477,1,1,27,27,False
8575,498000.0,2.5,2300,0,0,4,8,2300,0,98014,47.6454,-121.902,2640,21886,1,1,23,23,False
8576,448000.0,1.75,2560,0,0,3,7,1480,1080,98072,47.7572,-122.147,2320,8450,1,1,35,35,False
8577,535000.0,1.0,1040,0,0,3,7,1040,0,98115,47.6774,-122.284,2080,7020,1,1,63,63,False
8578,560000.0,3.0,3080,0,1,3,10,3080,0,98003,47.334,-122.332,3200,9375,1,1,25,25,False
8579,437850.0,2.25,2670,0,0,4,8,1610,1060,98006,47.5623,-122.175,2470,10290,1,1,39,39,False
8580,435000.0,2.75,3270,0,0,4,8,2720,550,98042,47.347,-122.087,2780,36036,1,1,31,31,False
8581,510000.0,2.5,2610,0,0,3,8,2610,0,98155,47.7717,-122.27,2320,8031,1,1,16,16,False
8582,520000.0,2.5,2460,0,0,4,8,2460,0,98059,47.4996,-122.146,2770,21407,1,1,34,34,False
8583,509000.0,1.5,1930,0,0,3,8,1930,0,98007,47.6092,-122.146,1840,3576,1,1,25,25,False
8584,575000.0,1.0,1220,0,0,3,6,1220,0,98116,47.5767,-122.408,1490,2467,1,1,110,110,False
8585,365000.0,2.5,2030,0,0,5,7,1330,700,98059,47.5067,-122.16,1980,7560,1,1,46,46,False
8586,795000.0,2.0,2420,0,1,5,9,1500,920,98034,47.7074,-122.246,2955,17859,1,1,35,35,False
8587,285000.0,2.5,1870,0,0,3,7,1870,0,98042,47.3986,-122.163,2190,4060,1,1,9,9,False
8588,955000.0,2.25,3020,0,0,3,10,2720,300,98005,47.6456,-122.173,3910,43560,1,1,45,45,False
8589,775000.0,2.5,2880,0,4,3,8,2050,830,98177,47.7704,-122.386,2880,7440,1,1,59,27,True
8590,400000.0,3.0,1810,0,0,4,7,1810,0,98108,47.5691,-122.292,1670,5161,1,1,17,17,False
8591,570000.0,2.5,2590,0,0,3,9,2590,0,98011,47.738,-122.221,2660,8717,1,1,23,23,False
8592,955990.0,3.25,3830,0,0,3,9,3830,0,98053,47.6843,-122.016,3950,6723,1,1,0,0,False
8593,1150000.0,2.25,3250,0,0,3,10,2260,990,98005,47.6077,-122.158,2770,21512,1,1,8,8,False
8594,459950.0,2.0,2760,0,0,4,9,2120,640,98042,47.3818,-122.165,2550,13144,1,1,36,36,False
8595,245000.0,1.75,1220,0,0,3,6,1220,0,98146,47.5033,-122.359,1100,8382,1,1,73,73,False
8596,281000.0,1.5,1280,0,0,3,7,1280,0,98125,47.7162,-122.293,1420,1422,1,1,11,11,False
8597,205000.0,0.75,770,0,0,3,4,770,0,98024,47.5661,-121.887,950,10500,1,1,72,72,False
8598,290000.0,1.75,1520,0,0,4,7,1520,0,98038,47.398,-121.964,1580,18618,1,1,46,46,False
8599,635000.0,2.5,2080,0,0,5,8,2080,0,98125,47.7107,-122.289,1390,7928,1,1,61,61,False
8600,310000.0,1.0,570,0,0,2,5,570,0,98136,47.5517,-122.385,1530,6000,1,1,96,96,False
8601,470000.0,2.0,1500,0,0,3,7,830,670,98122,47.6088,-122.293,1560,3706,1,1,109,109,False
8602,600000.0,2.5,2510,0,0,3,10,2510,0,98011,47.7525,-122.205,3080,13594,1,1,24,24,False
8603,279000.0,2.0,1980,0,0,3,7,1980,0,98092,47.3231,-122.103,1520,10125,1,1,45,11,True
8604,538500.0,3.5,2500,0,0,3,8,2500,0,98065,47.536,-121.877,2420,4205,1,1,14,14,False
8605,594950.0,2.5,2720,0,0,3,9,2720,0,98074,47.6295,-122.042,2720,10759,1,1,25,25,False
8606,533050.0,1.0,910,0,0,3,5,910,0,98042,47.3752,-122.11,2050,48351,1,1,61,61,False
8607,510000.0,1.75,1480,0,0,3,7,1480,0,98033,47.6723,-122.169,2040,7810,1,1,40,40,False
8608,360000.0,2.25,2470,0,0,4,7,1270,1200,98058,47.4371,-122.166,1900,7350,1,1,40,40,False
8609,435000.0,1.0,1650,0,0,3,7,1090,560,98115,47.6992,-122.309,1300,6947,1,1,54,54,False
8610,559000.0,1.75,1700,0,0,3,8,1700,0,98115,47.6837,-122.284,1880,6000,1,1,48,48,False
8611,645000.0,1.5,1995,0,1,4,8,1995,0,98070,47.4022,-122.464,2142,29375,1,1,23,23,False
8612,340000.0,1.0,1280,0,0,4,6,640,640,98118,47.5341,-122.279,1630,15884,1,1,95,95,False
8613,565000.0,2.5,2980,0,0,3,9,2980,0,98019,47.7354,-121.974,2920,7700,1,1,14,14,False
8614,575700.0,1.75,1730,0,0,3,7,1480,250,98115,47.6978,-122.316,1730,6131,1,1,74,74,False
8615,1010000.0,3.25,2420,0,2,3,10,1840,580,98109,47.637,-122.341,1840,2890,1,1,8,8,False
8616,540500.0,2.0,2800,0,0,3,8,2320,480,98038,47.4133,-122.006,2200,72055,1,1,18,18,False
8617,265000.0,4.0,1400,0,0,5,7,900,500,98188,47.456,-122.292,1220,8832,1,1,60,60,False
8618,699950.0,2.0,2070,0,1,5,7,1180,890,98125,47.7058,-122.278,2390,7830,1,1,73,73,False
8619,355000.0,1.75,750,0,0,4,4,550,200,98059,47.4756,-122.09,2020,23958,1,1,68,68,False
8620,381000.0,1.5,1460,0,0,3,7,1460,0,98155,47.746,-122.294,1470,11407,1,1,60,60,False
8621,564000.0,2.25,2140,0,2,3,8,1220,920,98115,47.6969,-122.31,1720,6670,1,1,53,53,False
8622,114975.0,1.0,740,0,0,3,6,740,0,98146,47.506,-122.335,980,6957,1,1,72,72,False
8623,325000.0,0.75,410,0,0,2,4,410,0,98146,47.5077,-122.357,1190,8636,1,1,62,62,False
8624,299990.0,1.0,1570,0,3,4,7,1570,0,98022,47.2077,-122.016,1660,46119,1,1,61,61,False
8625,751000.0,2.75,2860,0,0,3,9,2860,0,98052,47.707,-122.102,3150,6442,1,1,9,9,False
8626,425000.0,2.25,1400,0,0,3,8,1400,0,98006,47.542,-122.184,1800,8140,1,1,30,30,False
8627,665000.0,1.75,2700,0,2,3,8,1560,1140,98144,47.5834,-122.29,3010,5000,1,1,68,68,False
8628,833450.0,4.0,4460,0,4,3,9,3330,1130,98027,47.4992,-122.06,2670,115434,1,1,19,19,False
8629,575000.0,1.5,2670,0,0,4,8,2320,350,98133,47.7121,-122.332,2030,9000,1,1,66,66,False
8630,190000.0,1.75,1520,0,0,4,7,1520,0,98059,47.473,-122.149,1590,10183,1,1,47,47,False
8631,314950.0,1.75,1520,0,0,4,7,1520,0,98059,47.473,-122.149,1590,10183,1,1,48,48,False
8632,601150.0,2.0,1660,0,0,5,7,1120,540,98103,47.6871,-122.334,1260,5160,1,1,108,108,False
8633,315000.0,1.0,860,0,0,3,7,860,0,98146,47.508,-122.378,1200,8308,1,1,66,66,False
