,price,bathrooms,sqft_living,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,year_sold,q_99,q_95
9918,605000.0,2.5,2520,0,0,3,8,2520,0,2004,0,98027,47.5399,-122.07,2580,3980,2015,1,1
9919,337900.0,3.5,1500,0,0,3,7,1500,0,1999,0,98177,47.7034,-122.362,1500,1445,2014,1,1
9920,535000.0,2.75,2490,0,0,3,8,2290,200,1906,0,98122,47.6098,-122.292,1880,3600,2015,1,1
9921,325000.0,1.0,1530,0,0,3,7,1130,400,1957,0,98108,47.5507,-122.298,1540,6095,2014,1,1
9922,429950.0,2.25,1740,0,0,3,8,1740,0,1967,0,98059,47.5132,-122.157,1680,10701,2014,1,1
9923,775000.0,2.5,3550,0,0,3,9,3550,0,1989,0,98077,47.7292,-122.082,3270,35001,2015,1,1
9924,650000.0,1.0,1280,0,0,3,7,1280,0,1965,0,98112,47.6339,-122.282,2460,4800,2014,1,1
9925,1200000.0,2.25,2320,0,0,5,8,2320,0,1967,0,98040,47.5762,-122.239,2740,15000,2015,1,0
9926,275000.0,1.0,1140,0,0,3,5,1140,0,1935,0,98155,47.7497,-122.286,2200,11550,2014,1,1
9927,575000.0,3.5,3930,0,0,3,9,3930,0,1997,0,98019,47.7412,-121.966,2740,17219,2014,1,1
9928,540000.0,2.5,2370,0,0,5,7,1640,730,1959,0,98155,47.7634,-122.277,2170,15551,2014,1,1
9929,640000.0,1.75,2340,0,0,5,7,1170,1170,1917,0,98144,47.5759,-122.288,1360,4725,2014,1,1
9930,275000.0,1.5,1240,0,0,4,7,1240,0,1967,0,98058,47.4469,-122.155,1670,9125,2014,1,1
9931,672800.0,2.5,2740,0,0,3,9,2740,0,1997,0,98074,47.6095,-122.006,2760,8603,2014,1,1
9932,495000.0,2.25,1940,0,0,4,7,1430,510,1956,0,98007,47.5942,-122.135,1460,9437,2014,1,1
9933,820000.0,2.5,2950,0,0,3,10,2950,0,1995,0,98077,47.7316,-122.035,3810,35181,2014,1,1
9934,475000.0,2.75,1980,0,0,5,7,1980,0,1952,0,98155,47.7707,-122.273,2080,15700,2014,1,1
9935,1275000.0,2.0,2850,0,4,4,10,1450,1400,1970,0,98117,47.6995,-122.397,2810,8087,2014,1,0
9936,380000.0,1.0,1160,0,0,3,7,1160,0,1967,0,98077,47.7419,-122.073,1160,9650,2015,1,1
9937,397500.0,2.0,2130,0,0,4,8,2130,0,1987,0,98058,47.4396,-122.162,2580,8225,2014,1,1
9938,352000.0,2.5,2420,0,2,3,7,1620,800,1978,0,98118,47.532,-122.285,2210,7040,2014,1,1
9939,893880.0,2.5,2820,0,0,5,8,1430,1390,1967,0,98006,47.565,-122.144,2070,8900,2015,1,1
9940,635000.0,3.25,3710,0,0,3,8,2510,1200,1986,0,98074,47.6101,-122.047,1720,23100,2014,1,1
9941,420000.0,2.25,1770,0,0,3,7,1770,0,1977,0,98034,47.7166,-122.236,1650,8165,2014,1,1
9942,503000.0,2.0,1260,0,0,4,7,750,510,1987,0,98107,47.6748,-122.371,1710,5000,2015,1,1
9943,689000.0,1.75,2330,0,2,4,7,1220,1110,1953,0,98146,47.4899,-122.359,2560,9750,2014,1,1
9944,749500.0,2.75,2490,0,0,4,7,1610,880,1922,0,98103,47.6551,-122.344,1420,4000,2014,1,1
9945,1150000.0,3.75,4090,0,0,3,9,3100,990,1984,0,98005,47.6408,-122.153,2980,43357,2014,1,1
9946,563500.0,2.5,2800,0,0,3,8,2800,0,2001,0,98019,47.7392,-121.966,2810,10235,2014,1,1
9947,480000.0,3.0,2440,0,0,3,8,1890,550,1981,0,98028,47.7649,-122.253,2380,9609,2014,1,1
9948,374950.0,3.0,2540,0,1,3,9,1620,920,1977,0,98023,47.3204,-122.387,2540,8800,2015,1,1
9949,308950.0,2.5,1600,0,0,3,7,1600,0,1995,0,98038,47.3675,-122.02,1760,6110,2015,1,1
9950,445000.0,2.75,2680,0,0,4,7,1340,1340,1958,0,98106,47.542,-122.364,1240,7000,2014,1,1
9951,237200.0,1.5,1220,0,0,4,7,1220,0,1968,0,98042,47.3642,-122.109,1220,9472,2015,1,1
9952,453500.0,1.75,1550,0,0,5,7,1550,0,1953,0,98125,47.72,-122.317,1050,7210,2014,1,1
9953,616500.0,2.0,2080,0,0,5,7,1040,1040,1954,0,98115,47.6886,-122.309,1620,4549,2015,1,1
9954,1250000.0,5.0,5000,0,0,3,10,5000,0,2000,0,98075,47.6012,-122.022,3030,12601,2014,1,0
9955,396000.0,1.0,630,0,0,4,5,630,0,1954,0,98117,47.6923,-122.369,1390,5150,2015,1,1
9956,210000.0,1.0,1070,0,0,3,6,1070,0,1949,0,98146,47.5015,-122.349,1050,8177,2014,1,1
9957,539000.0,1.75,1900,0,0,3,7,1200,700,1919,0,98116,47.5689,-122.386,1370,5175,2014,1,1
9958,605000.0,2.5,2960,0,0,3,8,2960,0,1979,0,98166,47.4358,-122.344,2740,15681,2014,1,1
9959,437500.0,2.0,1490,0,0,5,6,1490,0,1948,0,98117,47.6933,-122.361,1500,4800,2014,1,1
9960,215000.0,1.5,1500,0,0,3,7,1500,0,1952,0,98031,47.3926,-122.208,1790,13905,2014,1,1
9961,440000.0,2.5,2410,0,0,3,7,2410,0,2000,0,98065,47.5326,-121.879,2410,4025,2014,1,1
9962,525000.0,1.0,2000,0,0,3,7,1680,320,1939,0,98125,47.711,-122.308,2000,10000,2014,1,1
9963,319900.0,1.5,1140,0,0,3,7,840,300,1985,0,98045,47.4755,-121.758,1200,15625,2014,1,1
9964,335000.0,1.0,1120,0,0,3,7,1120,0,1977,0,98077,47.7551,-122.072,1120,9705,2015,1,1
9965,485000.0,2.25,2900,0,0,3,9,2900,0,1986,0,98038,47.4013,-122.03,2510,38487,2014,1,1
9966,359999.0,2.25,3220,0,0,4,8,3220,0,1976,0,98023,47.3188,-122.38,2570,7700,2014,1,1
9967,799000.0,2.75,2500,0,3,4,8,2500,0,1959,0,98005,47.5938,-122.174,1700,15375,2014,1,1
9968,280000.0,2.25,1610,0,0,3,7,1610,0,1977,0,98148,47.4517,-122.331,1720,9583,2014,1,1
9969,1050000.0,2.75,2250,0,0,3,8,1500,750,1927,2013,98112,47.6382,-122.307,1970,3484,2014,1,1
9970,290000.0,2.0,1240,0,0,3,6,1240,0,1910,0,98055,47.4778,-122.211,1030,4800,2014,1,1
9971,235000.0,2.25,1660,0,0,3,7,1660,0,1995,0,98055,47.4333,-122.212,1620,3167,2014,1,1
9972,495000.0,1.75,2080,0,0,4,7,1040,1040,1925,0,98103,47.6853,-122.35,1000,3193,2014,1,1
9973,290000.0,2.25,1880,0,0,3,8,1880,0,1980,0,98032,47.3631,-122.277,2180,7344,2015,1,1
9974,230000.0,1.5,1050,0,0,4,7,1050,0,1969,0,98031,47.4151,-122.181,1390,9600,2014,1,1
9975,234000.0,1.75,1480,0,0,4,7,1480,0,1968,0,98023,47.3126,-122.361,1800,8800,2015,1,1
9976,597400.0,2.5,2420,0,0,3,7,2420,0,2001,0,98053,47.6874,-122.037,2280,4500,2014,1,1
9977,370000.0,2.5,2190,0,0,4,7,1110,1080,1966,0,98059,47.4712,-122.112,1820,17600,2014,1,1
9978,755000.0,2.5,2660,0,0,3,9,2660,0,1993,0,98052,47.6972,-122.104,2890,9025,2014,1,1
9979,342000.0,2.5,2430,0,0,3,7,2430,0,1999,0,98030,47.3718,-122.168,3040,5702,2015,1,1
9980,497000.0,1.0,770,0,0,3,7,770,0,1918,0,98122,47.6102,-122.299,960,4800,2014,1,1
9981,835000.0,1.0,3060,0,0,5,8,3060,0,1959,0,98027,47.5656,-122.093,1880,19602,2015,1,1
9982,730000.0,2.75,2920,0,0,3,9,2920,0,1999,0,98006,47.5646,-122.124,2920,4505,2014,1,1
9983,655000.0,1.0,1370,0,0,3,7,1070,300,1939,0,98109,47.6421,-122.348,2410,4200,2014,1,1
9984,205000.0,2.5,1870,0,0,3,8,1870,0,1993,0,98038,47.3739,-122.056,1580,3601,2014,1,1
9985,632750.0,2.0,1800,0,0,3,7,1800,0,1918,0,98112,47.6388,-122.302,1950,4800,2015,1,1
9986,330000.0,3.0,2100,0,0,3,7,1250,850,2013,0,98168,47.4866,-122.319,2100,7959,2014,1,1
9987,527500.0,2.25,2530,0,0,4,7,2530,0,1961,0,98007,47.6117,-122.134,2020,8250,2014,1,1
9988,716500.0,2.5,3290,0,0,3,9,3290,0,2002,0,98075,47.5981,-121.976,3100,5929,2014,1,1
9989,388500.0,2.5,1890,0,0,3,7,1890,0,2006,0,98065,47.5415,-121.883,2060,5395,2014,1,1
9990,530000.0,1.75,1680,0,0,4,7,1680,0,1967,0,98005,47.6028,-122.167,1880,7770,2014,1,1
9991,419000.0,2.5,2170,0,0,3,8,2170,0,2002,0,98059,47.4819,-122.14,2610,4770,2015,1,1
9992,385000.0,1.75,1200,0,0,4,7,1200,0,1978,0,98052,47.6979,-122.13,1200,7500,2015,1,1
9993,655000.0,2.5,2990,0,0,3,8,2990,0,2003,0,98074,47.6119,-122.011,3110,5058,2014,1,1
9994,1695000.0,2.75,3770,0,2,5,9,3070,700,1924,0,98144,47.5849,-122.29,3000,5000,2014,1,0
9995,279000.0,1.0,1020,0,0,5,7,1020,0,1904,1958,98042,47.4206,-122.155,1930,12139,2014,1,1
9996,262000.0,1.5,1700,0,0,4,7,1100,600,1962,0,98023,47.3209,-122.338,1700,9628,2015,1,1
9997,533000.0,1.0,1550,0,0,3,7,1550,0,1919,0,98117,47.6824,-122.389,1320,4750,2014,1,1
9998,640000.0,1.75,1680,0,2,3,8,1680,0,1950,0,98177,47.7212,-122.364,1880,7750,2015,1,1
9999,285000.0,2.25,1680,0,0,3,7,1680,0,1987,0,98092,47.3025,-122.067,1820,35166,2014,1,1
10000,458400.0,2.5,1910,0,0,3,8,1910,0,1921,1968,98177,47.7581,-122.359,1910,7750,2014,1,1
10001,620000.0,3.25,3160,0,0,5,7,2190,970,1960,0,98034,47.7238,-122.165,2200,7761,2015,1,1
10002,465000.0,1.5,2020,0,0,4,6,1190,830,1956,0,98033,47.6641,-122.185,2370,9520,2014,1,1
10003,690000.0,3.75,3210,0,0,4,8,3210,0,1985,0,98052,47.7268,-122.103,2350,8020,2014,1,1
10004,462500.0,2.25,2350,0,0,3,7,1390,960,1977,0,98077,47.7417,-122.053,2350,51400,2014,1,1
10005,369950.0,2.5,1910,0,0,3,8,1910,0,1994,0,98038,47.381,-122.035,2210,8705,2014,1,1
10006,124500.0,1.0,840,0,0,4,5,840,0,1954,0,98001,47.264,-122.258,1100,7300,2015,1,1
10007,950000.0,2.25,2620,0,0,3,9,2620,0,1965,0,98005,47.6117,-122.164,2370,11907,2014,1,1
10008,418000.0,1.5,1220,0,0,3,7,1220,0,1965,0,98008,47.6205,-122.116,1350,7800,2014,1,1
10009,160000.0,1.0,1060,0,0,4,6,1060,0,1927,0,98002,47.305,-122.218,1060,4697,2014,1,1
10010,457000.0,2.5,2200,0,0,3,8,1500,700,1964,0,98155,47.7711,-122.288,2280,10800,2015,1,1
10011,530000.0,1.75,2120,0,0,5,6,1130,990,1948,0,98126,47.5304,-122.374,1220,7680,2015,1,1
10012,385000.0,1.0,1250,0,0,4,7,1250,0,1956,0,98008,47.6032,-122.125,1540,7400,2014,1,1
10013,491000.0,1.75,1440,0,0,4,7,1440,0,1958,0,98008,47.5996,-122.12,1440,7800,2015,1,1
10014,521000.0,2.25,1890,0,0,4,8,1890,0,1967,0,98008,47.6338,-122.117,1920,7210,2014,1,1
10015,255000.0,1.0,1140,0,0,5,7,1140,0,1967,0,98022,47.2098,-122.004,1140,8112,2015,1,1
10016,292050.0,3.0,2840,0,0,3,7,1710,1130,2003,0,98178,47.5065,-122.275,2210,10800,2014,1,1
10017,326000.0,3.0,1880,0,0,4,7,1880,0,1966,0,98056,47.5029,-122.188,1540,13022,2014,1,1
10018,300000.0,1.0,750,0,0,4,6,750,0,1941,0,98126,47.5312,-122.375,930,7200,2014,1,1
10019,291600.0,1.75,1630,0,0,3,7,1330,300,1979,0,98058,47.4514,-122.159,1940,7480,2015,1,1
10020,435000.0,1.5,1720,0,0,3,7,1720,0,1967,0,98027,47.5241,-122.053,1560,12960,2015,1,1
10021,465000.0,2.5,1600,0,0,3,8,1600,0,2005,0,98117,47.6903,-122.394,1390,1321,2014,1,1
10022,200000.0,2.25,1230,0,0,5,7,1230,0,1913,0,98002,47.3184,-122.22,1260,7556,2014,1,1
10023,238000.0,1.5,1610,0,2,4,7,1090,520,1959,0,98056,47.5017,-122.174,1650,6132,2014,1,1
10024,455000.0,2.5,1320,0,0,4,7,1320,0,1956,0,98008,47.6007,-122.127,1550,8610,2014,1,1
10025,230000.0,3.0,2180,0,0,3,7,2180,0,1980,0,98003,47.3046,-122.305,2260,7344,2014,1,1
10026,808000.0,2.25,2190,0,0,5,8,1410,780,1928,0,98112,47.6419,-122.306,1990,3860,2014,1,1
10027,578500.0,1.0,1490,0,0,3,7,1490,0,1916,0,98103,47.6549,-122.331,2290,5700,2014,1,1
10028,390000.0,2.0,1463,0,0,3,7,1463,0,2003,0,98115,47.6843,-122.317,1484,4320,2014,1,1
10029,517500.0,2.5,1800,0,0,3,8,1800,0,1989,0,98029,47.5746,-122.009,1800,4659,2015,1,1
10030,755000.0,2.75,2880,0,0,3,9,2100,780,1912,2000,98144,47.5843,-122.293,2110,4000,2014,1,1
10031,579500.0,1.75,1250,0,0,4,7,980,270,1925,0,98117,47.685,-122.36,1250,4120,2014,1,1
10032,649950.0,2.75,1670,0,0,3,9,1350,320,2014,0,98116,47.5764,-122.408,1520,4800,2014,1,1
10033,228000.0,1.75,2000,0,0,3,7,1100,900,1965,0,98178,47.5035,-122.258,1880,6120,2014,1,1
10034,665000.0,1.75,2280,0,0,5,7,1470,810,1926,0,98115,47.6754,-122.3,1850,3680,2014,1,1
10035,689000.0,2.5,2110,0,0,3,9,2110,0,1999,0,98052,47.6374,-122.111,2180,9000,2015,1,1
10036,560000.0,2.5,2520,0,0,3,8,1440,1080,1977,0,98052,47.6748,-122.144,2360,10345,2014,1,1
10037,529000.0,1.0,1590,0,0,3,7,1590,0,1944,0,98136,47.5355,-122.392,1780,5900,2014,1,1
10038,375000.0,2.5,2100,0,0,5,8,2100,0,1970,0,98059,47.4721,-122.123,1980,11730,2015,1,1
10039,325000.0,2.75,2090,0,0,4,6,2090,0,1949,0,98146,47.4854,-122.343,1460,9240,2014,1,1
10040,583000.0,2.5,3390,0,2,3,10,3390,0,1990,0,98003,47.332,-122.334,2830,10519,2015,1,1
10041,330000.0,1.0,790,0,0,3,6,790,0,1932,0,98155,47.7634,-122.284,2350,10102,2015,1,1
10042,262000.0,2.5,1970,0,0,3,7,1970,0,1995,0,98092,47.3263,-122.189,1670,9168,2015,1,1
10043,555000.0,2.5,2870,0,0,3,8,2870,0,2004,0,98065,47.539,-121.878,2770,6658,2015,1,1
10044,585000.0,1.0,1110,0,0,3,7,1010,100,1951,0,98118,47.5632,-122.282,1410,3500,2015,1,1
10045,425590.0,2.75,1940,0,3,3,8,1770,170,2008,0,98065,47.5185,-121.878,1410,2335,2015,1,1
10046,235000.0,1.0,720,0,0,4,6,720,0,1947,0,98126,47.5534,-122.375,1510,4840,2014,1,1
10047,362362.0,1.0,710,0,0,3,6,710,0,1909,0,98118,47.5535,-122.269,960,4000,2014,1,1
10048,252000.0,2.0,1370,0,0,3,7,1370,0,1997,0,98038,47.3634,-122.046,1420,7500,2015,1,1
10049,439000.0,2.5,2690,0,0,3,9,2690,0,1992,0,98058,47.4343,-122.156,2890,9121,2014,1,1
10050,465000.0,2.25,3360,0,0,4,9,3360,0,1988,0,98092,47.3316,-122.203,2590,10810,2014,1,1
10051,249900.0,2.0,1500,0,0,3,7,1500,0,1983,0,98023,47.3127,-122.354,1500,7334,2014,1,1
10052,665000.0,2.5,2600,0,0,5,8,1300,1300,1926,0,98126,47.5806,-122.379,2260,5000,2014,1,1
10053,370000.0,1.75,1160,0,0,3,7,1160,0,1972,0,98034,47.7159,-122.165,1990,7908,2014,1,1
10054,620000.0,1.0,1430,0,0,3,7,1300,130,1929,0,98112,47.6415,-122.303,1750,4000,2014,1,1
10055,375000.0,1.0,1870,0,0,4,8,1720,150,1937,0,98177,47.7162,-122.36,1460,7679,2014,1,1
10056,552625.0,2.0,2560,0,0,5,8,1280,1280,1957,0,98133,47.7169,-122.329,1830,8169,2014,1,1
10057,315500.0,1.0,1160,0,0,4,7,1160,0,1966,0,98034,47.7267,-122.227,1520,10500,2014,1,1
10058,620000.0,1.75,1680,0,0,4,8,1680,0,1983,0,98027,47.5603,-122.081,2390,7801,2014,1,1
10059,510000.0,2.5,2010,0,0,4,8,1310,700,1959,0,98006,47.553,-122.182,1850,9220,2014,1,1
10060,652500.0,2.5,2540,0,0,3,9,2540,0,1987,0,98053,47.6694,-122.044,2560,36280,2014,1,1
10061,574000.0,2.5,3240,0,0,3,8,3240,0,1998,0,98053,47.6329,-121.969,2570,29761,2014,1,1
10062,430000.0,2.5,2670,0,0,3,9,2670,0,2010,0,98038,47.3686,-122.059,3010,7231,2015,1,1
10063,390000.0,2.0,1080,0,0,5,7,1080,0,1947,0,98125,47.7143,-122.32,1120,8008,2014,1,1
10064,466500.0,1.0,1430,0,0,3,7,950,480,1945,0,98117,47.6847,-122.381,1430,3840,2014,1,1
10065,315000.0,2.25,1290,0,0,3,7,1290,0,1984,0,98052,47.6803,-122.156,1360,3088,2014,1,1
10066,220000.0,1.5,1240,0,0,3,7,1240,0,1971,0,98023,47.3206,-122.397,1240,9592,2014,1,1
10067,325000.0,1.75,1840,0,0,4,7,1440,400,1978,0,98030,47.371,-122.173,1840,14541,2015,1,1
10068,365000.0,1.0,1120,0,0,3,7,1120,0,1953,0,98133,47.7715,-122.336,1450,8433,2015,1,1
10069,356000.0,3.5,2100,0,0,3,9,2100,0,1980,0,98188,47.4687,-122.263,2400,7776,2014,1,1
10070,380000.0,1.75,2030,0,0,3,8,1610,420,1950,0,98125,47.7278,-122.297,1650,7872,2014,1,1
10071,579000.0,2.25,2030,0,0,4,8,2030,0,1983,0,98052,47.7214,-122.11,1950,8750,2014,1,1
10072,682000.0,1.0,890,0,0,3,7,890,0,1943,0,98105,47.6666,-122.279,1680,5000,2015,1,1
10073,499000.0,1.75,1750,0,0,4,7,1470,280,1968,0,98052,47.6832,-122.118,1820,9750,2014,1,1
10074,333760.0,1.0,1300,0,0,3,7,1300,0,1968,0,98052,47.6937,-122.113,1300,7700,2015,1,1
10075,745000.0,2.5,2650,0,0,3,11,2650,0,1994,0,98075,47.5761,-121.989,3270,18843,2014,1,1
10076,380000.0,1.75,1750,0,0,5,7,1750,0,1968,0,98056,47.4989,-122.188,1230,10868,2014,1,1
10077,435000.0,3.0,1440,0,2,3,8,1440,0,2005,0,98103,47.6525,-122.345,1440,1350,2014,1,1
10078,520000.0,2.75,1700,0,0,3,7,1060,640,1919,0,98115,47.6767,-122.311,1880,4080,2015,1,1
10079,965000.0,2.5,3920,0,0,4,10,3920,0,1988,0,98072,47.7325,-122.132,3780,36562,2015,1,1
10080,270000.0,2.25,1470,0,0,4,7,1350,120,1959,0,98168,47.4968,-122.302,1540,9000,2014,1,1
10081,1100000.0,2.75,2520,0,0,4,8,2120,400,1916,0,98112,47.6348,-122.301,2100,4564,2015,1,1
10082,577500.0,1.75,2140,0,0,4,8,1220,920,1964,0,98006,47.5722,-122.128,2250,13286,2014,1,1
10083,650000.0,1.75,1550,0,0,3,7,1250,300,1911,2011,98107,47.6722,-122.372,1110,5000,2014,1,1
10084,1227500.0,2.5,3180,0,0,4,11,3180,0,1986,0,98040,47.5372,-122.232,3130,12120,2014,1,0
10085,1900000.0,4.25,6510,0,3,4,11,3250,3260,1980,0,98040,47.5758,-122.242,4480,16471,2014,1,0
10086,475000.0,2.0,1440,0,0,3,7,1440,0,1983,0,98115,47.6902,-122.325,1490,4308,2014,1,1
10087,200000.0,1.0,1150,0,0,4,7,1150,0,1970,0,98023,47.3172,-122.372,1180,8713,2015,1,1
10088,397000.0,2.5,2320,0,0,3,8,2320,0,1997,0,98045,47.484,-121.78,2320,9714,2014,1,1
10089,383610.0,2.0,1230,0,0,3,7,1230,0,1989,0,98155,47.7548,-122.305,2110,8536,2015,1,1
10090,275000.0,2.5,2060,0,0,3,7,2060,0,1999,0,98030,47.3612,-122.185,1610,7298,2014,1,1
10091,840000.0,2.0,2783,0,0,3,8,2783,0,1910,1999,98126,47.538,-122.38,1730,8018,2014,1,1
10092,365000.0,2.5,2140,0,0,3,8,2140,0,1985,0,98058,47.4483,-122.124,2120,8395,2014,1,1
10093,362000.0,2.75,1420,0,0,3,8,1160,260,2004,0,98029,47.5477,-122.003,1420,955,2014,1,1
10094,350000.0,1.75,2090,0,0,3,7,1390,700,1956,0,98108,47.5503,-122.301,1790,5793,2014,1,1
10095,200000.0,1.75,1320,0,0,3,7,1320,0,1980,0,98014,47.712,-121.352,1320,13052,2014,1,1
10096,299000.0,2.5,2300,0,0,4,8,1360,940,1979,0,98023,47.2979,-122.371,1910,7630,2015,1,1
10097,555000.0,1.5,3050,0,0,3,8,1650,1400,1966,0,98056,47.5266,-122.189,2930,10074,2014,1,1
10098,1326000.0,2.25,2960,0,3,4,10,2260,700,1953,0,98177,47.7035,-122.385,2960,8840,2015,1,0
10099,896000.0,2.75,2520,0,3,4,8,1570,950,1960,0,98040,47.528,-122.224,2760,16988,2014,1,1
10100,550000.0,1.75,1740,0,0,3,8,1280,460,1950,0,98199,47.6461,-122.397,1820,6174,2014,1,1
10101,324500.0,1.0,1300,0,0,3,7,1300,0,1986,0,98125,47.7238,-122.302,1820,7800,2015,1,1
10102,312500.0,1.0,1170,0,0,4,7,1170,0,1960,0,98008,47.625,-122.117,1170,7350,2015,1,1
10103,485000.0,3.25,1946,0,1,4,7,1946,0,1990,0,98070,47.359,-122.452,1460,16661,2015,1,1
10104,511000.0,1.0,1250,0,0,4,7,1250,0,1923,0,98115,47.6945,-122.315,1250,5413,2014,1,1
10105,139500.0,1.5,1230,0,0,3,7,1230,0,1983,0,98042,47.3768,-122.149,1660,2243,2015,1,1
10106,464000.0,2.5,2180,0,0,4,8,2180,0,1989,0,98059,47.5119,-122.151,2350,7334,2014,1,1
10107,255000.0,1.75,1740,0,0,3,7,1140,600,1978,0,98023,47.2968,-122.372,1690,7920,2015,1,1
10108,679975.0,2.5,3830,0,0,3,8,2900,930,2004,0,98065,47.5384,-121.88,3400,6163,2015,1,1
10109,624800.0,2.0,2250,0,0,4,8,1500,750,1964,0,98040,47.5762,-122.217,2820,13813,2014,1,1
10110,920000.0,2.75,2590,0,0,3,9,2590,0,1983,0,98074,47.6145,-122.001,3410,212137,2014,1,1
10111,1365000.0,2.5,2090,0,0,4,9,2090,0,1928,0,98105,47.6567,-122.281,2730,6000,2014,1,0
10112,510000.0,1.5,2400,0,0,4,8,1540,860,1964,0,98052,47.6888,-122.126,2380,10125,2014,1,1
10113,289659.0,2.25,2260,0,0,4,7,2260,0,1984,0,98031,47.4121,-122.183,1720,7200,2014,1,1
10114,585000.0,2.5,2910,0,0,3,8,2910,0,1999,0,98065,47.538,-121.87,2550,6250,2015,1,1
10115,555000.0,3.0,3640,0,0,3,8,3640,0,2004,0,98038,47.3521,-122.012,3740,7182,2014,1,1
10116,940000.0,2.75,3770,0,2,4,8,2550,1220,1964,0,98075,47.5824,-122.078,2640,11502,2015,1,1
10117,460000.0,2.0,1600,0,0,4,7,1600,0,1979,0,98052,47.6977,-122.126,1600,7200,2014,1,1
10118,319000.0,2.5,2110,0,0,4,7,2110,0,1978,0,98031,47.3935,-122.169,2100,7749,2014,1,1
10119,280000.0,2.5,1720,0,0,3,7,1720,0,2005,0,98059,47.4895,-122.166,1760,1916,2014,1,1
10120,250000.0,1.0,1100,0,0,4,5,1100,0,1917,0,98065,47.5242,-121.831,1280,7055,2014,1,1
10121,749950.0,2.5,2620,0,0,3,9,2620,0,1990,0,98074,47.6272,-122.033,2260,8515,2015,1,1
10122,458000.0,2.5,3090,0,0,3,8,2990,100,1957,0,98011,47.7709,-122.212,2560,18773,2014,1,1
10123,465000.0,2.5,1890,0,0,3,8,1890,0,2000,0,98065,47.5348,-121.866,2460,5348,2015,1,1
10124,580000.0,1.75,1850,0,0,3,8,1150,700,1977,0,98103,47.6871,-122.336,1450,4599,2015,1,1
10125,700000.0,2.5,3100,0,0,3,10,3100,0,1994,0,98077,47.7646,-122.065,3080,39351,2014,1,1
10126,350000.0,2.5,2506,0,0,3,8,2506,0,2007,0,98023,47.3236,-122.337,2441,7220,2014,1,1
10127,456000.0,1.0,1700,0,0,3,7,1080,620,1977,0,98052,47.6955,-122.116,1700,7333,2014,1,1
10128,290000.0,2.0,1550,0,0,3,7,1550,0,1983,0,98198,47.3699,-122.319,1840,12826,2015,1,1
10129,475000.0,2.75,2200,0,0,3,7,1290,910,1980,0,98059,47.4793,-122.122,2650,6620,2014,1,1
10130,285000.0,2.5,1890,0,0,3,7,1890,0,2005,0,98038,47.3613,-122.041,1980,4000,2014,1,1
10131,309000.0,1.0,1140,0,0,3,7,1140,0,1962,0,98168,47.4902,-122.331,1340,6650,2015,1,1
10132,860000.0,2.0,3740,0,0,3,9,3740,0,2000,0,98053,47.6728,-122.012,3180,32417,2014,1,1
10133,219000.0,2.25,1940,0,0,3,8,1440,500,1979,0,98042,47.3565,-122.149,1880,8991,2015,1,1
10134,546500.0,2.5,2130,0,0,3,8,2130,0,1990,0,98074,47.6331,-122.027,1890,7546,2014,1,1
10135,338000.0,1.0,1470,0,0,4,7,770,700,1919,0,98118,47.5348,-122.269,1410,5808,2015,1,1
10136,505000.0,1.0,1070,0,0,3,7,1070,0,1942,0,98117,47.697,-122.37,1360,7653,2015,1,1
10137,340000.0,1.75,1680,0,0,4,7,840,840,1979,0,98014,47.6895,-121.912,1800,15092,2014,1,1
10138,678000.0,2.25,2730,0,0,3,9,2730,0,1990,0,98074,47.6289,-122.042,2770,10570,2014,1,1
10139,800000.0,1.75,1890,0,0,4,8,1890,0,1969,0,98040,47.535,-122.234,2630,10625,2014,1,1
10140,112000.0,1.0,1080,0,0,3,6,1080,0,1963,0,98002,47.3075,-122.217,1210,5760,2014,1,1
10141,252000.0,1.75,1440,0,0,4,6,1440,0,1925,0,98023,47.3318,-122.373,1560,12376,2015,1,1
10142,335000.0,2.75,2540,0,0,4,7,1600,940,1979,0,98058,47.4601,-122.165,1820,7766,2014,1,1
10143,610000.0,2.0,2300,0,0,3,8,1430,870,1955,0,98004,47.6075,-122.2,2140,9380,2014,1,1
10144,245000.0,2.0,1690,0,0,3,7,1360,330,1979,0,98023,47.2981,-122.38,1740,6790,2014,1,1
10145,493500.0,1.75,1800,0,0,3,8,1390,410,1972,0,98008,47.5815,-122.121,2210,13959,2015,1,1
10146,596500.0,2.25,1770,0,0,3,8,1770,0,1986,0,98052,47.6904,-122.102,1880,8939,2015,1,1
10147,245000.0,2.0,1190,0,0,5,6,1190,0,1907,0,98118,47.5276,-122.274,1680,5850,2014,1,1
10148,333500.0,1.75,1320,0,0,4,7,1320,0,1977,0,98028,47.7341,-122.237,1750,7260,2014,1,1
10149,373000.0,1.0,1290,0,0,5,7,1290,0,1976,0,98072,47.74,-122.173,1540,7500,2014,1,1
10150,759900.0,2.5,3000,0,0,3,8,3000,0,2008,0,98052,47.7066,-122.115,3000,4587,2014,1,1
10151,317000.0,2.25,1358,0,0,3,7,1358,0,2007,0,98133,47.7054,-122.346,1358,1196,2014,1,1
10152,670000.0,1.5,1220,0,0,5,7,1220,0,1914,0,98144,47.5746,-122.289,1320,4080,2015,1,1
10153,985000.0,2.5,2720,1,4,3,7,2720,0,1990,0,98166,47.4499,-122.376,1870,12396,2014,1,1
